"subject" "activity" "featDomain" "featAcceleration" "featInstrument" "featJerk" "featMagnitude" "featVariable" "featAxis" "count" "average"
"6937" 18 "WALKING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 56 -0.500471147857143
"6938" 18 "WALKING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 56 -0.60851009125
"6939" 18 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 56 -0.0966435295642857
"6940" 18 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 56 -0.0433771125875
"6941" 18 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 56 -0.0502631568175
"6942" 18 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 56 -0.578133968392857
"6943" 18 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 56 -0.694925789464286
"6944" 18 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 56 -0.663259579285714
"6945" 18 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 56 -0.636485896964286
"6946" 18 "WALKING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 56 -0.726591779107143
"6947" 18 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 56 0.273887758571429
"6948" 18 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 56 -0.0178023631866071
"6949" 18 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 56 -0.104218315464286
"6950" 18 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 56 -0.37600552125
"6951" 18 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 56 -0.227005874892857
"6952" 18 "WALKING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 56 -0.428348061071429
"6953" 18 "WALKING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 56 -0.287908078035714
"6954" 18 "WALKING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 56 -0.460346465357143
"6955" 18 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 56 0.0767524278392857
"6956" 18 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 56 0.0282745481892857
"6957" 18 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 56 0.010685091
"6958" 18 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 56 -0.368056913928571
"6959" 18 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 56 -0.320158763392857
"6960" 18 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 56 -0.633325860714286
"6961" 18 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 56 -0.379269262142857
"6962" 18 "WALKING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 56 -0.42541866125
"6963" 18 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 56 0.92386524875
"6964" 18 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 56 -0.254317085892857
"6965" 18 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 56 -0.0609313415892857
"6966" 18 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 56 -0.983010882678571
"6967" 18 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 56 -0.975311658928572
"6968" 18 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 56 -0.97248384875
"6969" 18 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 56 -0.287908078035714
"6970" 18 "WALKING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 56 -0.460346465357143
"6971" 18 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 56 -0.609673434464286
"6972" 18 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 56 -0.570898150714286
"6973" 18 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 56 -0.538152344821429
"6974" 18 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 56 -0.734901390178571
"6975" 18 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 56 -0.460890661785714
"6976" 18 "WALKING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 56 -0.54840977125
"6977" 18 "WALKING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 56 -0.620331394285714
"6978" 18 "WALKING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 56 -0.668908146607143
"6979" 18 "WALKING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 56 -0.710596311071429
"6980" 18 "WALKING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 56 -0.769408385535714
"6981" 18 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 56 -0.37147515625
"6982" 18 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 56 -0.24360627125
"6983" 18 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 56 -0.48977105125
"6984" 18 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 56 -0.378068199285714
"6985" 18 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 56 -0.267273644642857
"6986" 18 "WALKING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 56 -0.439861578035714
"6987" 18 "WALKING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 56 -0.424386734107143
"6988" 18 "WALKING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 56 -0.565563056964286
"6989" 18 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 56 -0.414797154464286
"6990" 18 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 56 -0.361908549464286
"6991" 18 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 56 -0.601147246785714
"6992" 18 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 56 -0.375992795357143
"6993" 18 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 56 -0.320264113035714
"6994" 18 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 56 -0.664327149285714
"6995" 18 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 56 -0.41403775125
"6996" 18 "WALKING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 56 -0.444453486071429
"6997" 18 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 55 -0.0576548655654545
"6998" 18 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 55 -0.0636214336761818
"6999" 18 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 55 0.0987471683127273
"7000" 18 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 55 -0.502473033509091
"7001" 18 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 55 -0.617230786
"7002" 18 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 55 -0.483658260727273
"7003" 18 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 55 -0.381022814727273
"7004" 18 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 55 -0.507995478327273
"7005" 18 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 55 -0.0836566573181818
"7006" 18 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 55 -0.0509120258890909
"7007" 18 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 55 -0.0570591813909091
"7008" 18 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 55 -0.676716181636364
"7009" 18 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 55 -0.752608622181818
"7010" 18 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 55 -0.605655411090909
"7011" 18 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 55 -0.701663073636364
"7012" 18 "WALKING_DOWNSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 55 -0.744159518909091
"7013" 18 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 55 0.288439468909091
"7014" 18 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 55 -0.0168666920221818
"7015" 18 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 55 -0.1033908092
"7016" 18 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 55 -0.302634565090909
"7017" 18 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 55 -0.254214045818182
"7018" 18 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 55 -0.418610127454545
"7019" 18 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 55 -0.293531973636364
"7020" 18 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 55 -0.229934247036364
"7021" 18 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 55 0.0809044045254545
"7022" 18 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 55 -0.000757069449090909
"7023" 18 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 55 -0.01417699182
"7024" 18 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 55 -0.387223932363636
"7025" 18 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 55 -0.447033872545455
"7026" 18 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 55 -0.651246664909091
"7027" 18 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 55 -0.466516044
"7028" 18 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 55 -0.3825173332
"7029" 18 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 55 0.932277478363636
"7030" 18 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 55 -0.225809125454545
"7031" 18 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 55 -0.0493636733454545
"7032" 18 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 55 -0.960404874545455
"7033" 18 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 55 -0.932962218181818
"7034" 18 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 55 -0.921661749636364
"7035" 18 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 55 -0.293531973636364
"7036" 18 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 55 -0.229934247036364
"7037" 18 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 55 -0.489232274509091
"7038" 18 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 55 -0.641527595090909
"7039" 18 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 55 -0.447030699454545
"7040" 18 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 55 -0.513947089545455
"7041" 18 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 55 -0.607757979272727
"7042" 18 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 55 -0.543996110545454
"7043" 18 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 55 -0.604735414363636
"7044" 18 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 55 -0.533844932145454
"7045" 18 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 55 -0.744236045090909
"7046" 18 "WALKING_DOWNSTAIRS" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 55 -0.763430801654545
"7047" 18 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 55 -0.350086793272727
"7048" 18 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 55 -0.309049613818182
"7049" 18 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 55 -0.505824358
"7050" 18 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 55 -0.285535871636364
"7051" 18 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 55 -0.273798158
"7052" 18 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 55 -0.418258649818182
"7053" 18 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 55 -0.241973534781818
"7054" 18 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 55 -0.344299434181818
"7055" 18 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 55 -0.412728286727273
"7056" 18 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 55 -0.465982666363636
"7057" 18 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 55 -0.622135895090909
"7058" 18 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 55 -0.416050500909091
"7059" 18 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 55 -0.464546054727273
"7060" 18 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 55 -0.678751080363636
"7061" 18 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 55 -0.3833987134
"7062" 18 "WALKING_DOWNSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 55 -0.386565072363636
"7063" 18 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 58 -0.0470683915017241
"7064" 18 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 58 -0.0526133819862069
"7065" 18 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 58 0.0906736478431034
"7066" 18 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 58 -0.593841504137931
"7067" 18 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 58 -0.507297003103448
"7068" 18 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 58 -0.433922212068965
"7069" 18 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 58 -0.3691086
"7070" 18 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 58 -0.528058134137931
"7071" 18 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 58 -0.0899953036658621
"7072" 18 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 58 -0.0527472610827586
"7073" 18 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 58 -0.0692536211396552
"7074" 18 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 58 -0.76068902862069
"7075" 18 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 58 -0.828872171206896
"7076" 18 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 58 -0.718951757931034
"7077" 18 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 58 -0.781652689310345
"7078" 18 "WALKING_UPSTAIRS" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 58 -0.835525127931034
"7079" 18 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 58 0.265401201896552
"7080" 18 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 58 -0.0222060684378914
"7081" 18 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 58 -0.112655891327586
"7082" 18 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 58 -0.380168286724138
"7083" 18 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 58 -0.211155120224138
"7084" 18 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 58 -0.31437339137931
"7085" 18 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 58 -0.279146312758621
"7086" 18 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 58 -0.37184157
"7087" 18 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 58 0.0812402028517241
"7088" 18 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 58 0.0211654691775862
"7089" 18 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 58 0.0093589662862069
"7090" 18 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 58 -0.563202134655172
"7091" 18 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 58 -0.56794063862069
"7092" 18 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 58 -0.760829911206897
"7093" 18 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 58 -0.601463948275862
"7094" 18 "WALKING_UPSTAIRS" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 58 -0.579330320344828
"7095" 18 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 58 0.883330258448276
"7096" 18 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 58 -0.316619946206897
"7097" 18 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 58 -0.106112549189655
"7098" 18 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 58 -0.961738807068965
"7099" 18 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 58 -0.942056881206897
"7100" 18 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 58 -0.907839723965517
"7101" 18 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 58 -0.279146312758621
"7102" 18 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 58 -0.37184157
"7103" 18 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 58 -0.59232371
"7104" 18 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 58 -0.649817266551724
"7105" 18 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 58 -0.504364096896552
"7106" 18 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 58 -0.60071129637931
"7107" 18 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 58 -0.443429836896552
"7108" 18 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 58 -0.466022431206897
"7109" 18 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 58 -0.654029089310345
"7110" 18 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 58 -0.533044636034483
"7111" 18 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 58 -0.826193160862069
"7112" 18 "WALKING_UPSTAIRS" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 58 -0.860910992241379
"7113" 18 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 58 -0.465097261896552
"7114" 18 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 58 -0.363450742586207
"7115" 18 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 58 -0.522728377068965
"7116" 18 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 58 -0.350639840862069
"7117" 18 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 58 -0.190550638155172
"7118" 18 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 58 -0.269571390465517
"7119" 18 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 58 -0.436561064482759
"7120" 18 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 58 -0.436218933448276
"7121" 18 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 58 -0.589410590172414
"7122" 18 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 58 -0.579650286034483
"7123" 18 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 58 -0.736149274137931
"7124" 18 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 58 -0.575331252413793
"7125" 18 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 58 -0.585531432931034
"7126" 18 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 58 -0.784728430344828
"7127" 18 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 58 -0.574481396551724
"7128" 18 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 58 -0.587926077068965
"7129" 19 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 83 -0.0312072730559566
"7130" 19 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 83 -0.0952628014096386
"7131" 19 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 83 0.10860511373494
"7132" 19 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 83 -0.981357611445783
"7133" 19 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 83 -0.963617705662651
"7134" 19 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 83 -0.973197523855422
"7135" 19 "LAYING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 83 -0.953263432771084
"7136" 19 "LAYING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 83 -0.955906646506024
"7137" 19 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 83 -0.0956018266746988
"7138" 19 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 83 -0.0371476597051807
"7139" 19 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 83 -0.0599161477951807
"7140" 19 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 83 -0.976105663493976
"7141" 19 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 83 -0.984607728915663
"7142" 19 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 83 -0.986958363975904
"7143" 19 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 83 -0.985342497710843
"7144" 19 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 83 -0.980245510843374
"7145" 19 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 83 0.272653733493976
"7146" 19 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 83 -0.0171426864421687
"7147" 19 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 83 -0.10898146186747
"7148" 19 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 83 -0.965019579518072
